"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2024","999.25","999.00","1,002.75","993.25","113.33K","0.03%"
"12/05/2024","999.00","989.25","999.50","987.75","67.46K","0.93%"
"12/04/2024","989.75","997.00","997.75","987.00","56.86K","-0.75%"
"12/03/2024","997.25","990.25","1,003.75","989.75","75.33K","0.63%"
"12/02/2024","991.00","996.75","996.75","984.50","67.15K","-0.50%"
"11/29/2024","996.00","1,000.00","1,006.00","989.50","41.45K","-0.10%"
"11/27/2024","997.00","994.00","1,003.00","993.25","79.27K","0.30%"
"11/26/2024","994.00","988.75","999.75","987.00","78.79K","-0.03%"
"11/25/2024","994.25","994.25","1,000.75","991.75","42.04K","0.20%"
"11/22/2024","992.25","987.75","993.25","982.50","67.13K","0.71%"
"11/21/2024","985.25","999.75","1,006.25","983.75","74.34K","-1.40%"
"11/20/2024","999.25","1,008.00","1,011.00","995.00","50.52K","-0.92%"
"11/19/2024","1,008.50","1,019.00","1,021.75","1,005.50","48.89K","-1.03%"
"11/18/2024","1,019.00","1,012.00","1,020.75","999.25","40.66K","1.02%"
"11/15/2024","1,008.75","999.50","1,015.50","999.25","52.49K","2.15%"
"11/14/2024","987.50","1,006.50","1,013.75","986.25","152.38K","-2.01%"
"11/13/2024","1,007.75","1,011.50","1,012.75","1,001.75","114.15K","-0.27%"
"11/12/2024","1,010.50","1,023.75","1,027.50","1,003.75","158.85K","-1.15%"
"11/11/2024","1,022.25","1,030.00","1,042.25","1,019.50","137.40K","-0.78%"
"11/08/2024","1,030.25","1,025.00","1,044.00","1,017.50","253.19K","0.39%"
"11/07/2024","1,026.25","1,004.00","1,027.75","1,000.50","197.07K","2.24%"
"11/06/2024","1,003.75","999.25","1,007.75","982.00","208.31K","0.20%"
"11/05/2024","1,001.75","997.00","1,006.25","996.25","101.65K","0.45%"
"11/04/2024","997.25","996.50","1,008.00","994.00","104.35K","0.35%"
"11/01/2024","993.75","995.50","1,008.75","988.75","126.13K","-0.08%"
"10/31/2024","994.50","991.25","999.25","988.25","107.95K","0.33%"
"10/30/2024","991.25","978.50","992.75","977.25","159.63K","1.25%"
"10/29/2024","979.00","986.75","991.50","978.50","162.48K","-0.71%"
"10/28/2024","986.00","995.25","995.25","985.50","146.86K","-1.15%"
"10/25/2024","997.50","1,005.00","1,006.00","994.00","158.66K","-0.75%"
"10/24/2024","1,005.00","1,005.00","1,018.00","1,002.50","180.13K","0.00%"
"10/23/2024","1,005.00","1,001.00","1,007.50","994.25","130.44K","0.45%"
"10/22/2024","1,000.50","989.00","1,003.75","986.75","131.97K","1.09%"
"10/21/2024","989.75","982.50","993.25","981.75","133.30K","0.71%"
"10/18/2024","982.75","998.50","1,004.25","982.25","154.63K","-1.53%"
"10/17/2024","998.00","993.00","1,000.75","980.75","160.55K","0.40%"
"10/16/2024","994.00","1,003.00","1,012.50","992.00","159.59K","-0.95%"
"10/15/2024","1,003.50","1,011.00","1,011.75","995.75","145.04K","-0.79%"
"10/14/2024","1,011.50","1,017.25","1,024.00","1,010.75","84.60K","-0.93%"
"10/11/2024","1,021.00","1,031.00","1,039.75","1,019.50","115.49K","-1.02%"
"10/10/2024","1,031.50","1,036.50","1,042.50","1,028.75","98.20K","-0.53%"
"10/09/2024","1,037.00","1,032.50","1,045.25","1,029.75","97.71K","0.24%"
"10/08/2024","1,034.50","1,051.50","1,058.00","1,030.25","103.28K","-1.71%"
