"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2024","560.00","577.75","577.75","558.25","0.55K","-3.03%"
"02/29/2024","577.50","570.00","582.00","567.00","1.25K","1.14%"
"02/28/2024","571.00","586.50","588.00","569.75","13.39K","-2.56%"
"02/27/2024","586.00","576.00","591.75","575.50","15.96K","1.52%"
"02/26/2024","577.25","573.50","578.75","562.00","23.80K","0.65%"
"02/23/2024","573.50","584.75","592.50","572.50","30.81K","-1.67%"
"02/22/2024","583.25","582.00","600.00","579.75","40.23K","0.00%"
"02/21/2024","583.25","581.75","584.75","574.00","35.04K","0.09%"
"02/20/2024","582.75","558.50","585.00","555.25","53.10K","3.97%"
"02/16/2024","560.50","566.00","571.75","556.75","53.03K","-1.15%"
"02/15/2024","567.00","585.75","585.75","565.25","79.70K","-3.16%"
"02/14/2024","585.50","597.25","597.75","577.50","84.59K","-2.01%"
"02/13/2024","597.50","597.00","603.50","592.25","82.48K","0.00%"
"02/12/2024","597.50","596.25","603.00","588.50","69.03K","0.13%"
"02/09/2024","596.75","591.25","605.50","588.00","100.82K","1.40%"
"02/08/2024","588.50","601.25","602.00","583.75","78.67K","-2.24%"
"02/07/2024","602.00","594.75","606.75","590.75","79.58K","1.18%"
"02/06/2024","595.00","590.50","597.50","588.00","47.58K","0.80%"
"02/05/2024","590.25","600.00","601.75","586.75","51.24K","-1.58%"
"02/02/2024","599.75","601.50","611.50","595.75","66.72K","-0.29%"
"02/01/2024","601.50","595.25","603.00","587.00","62.58K","1.05%"
"01/31/2024","595.25","605.00","605.00","591.75","43.15K","-1.69%"
"01/30/2024","605.50","593.50","606.75","584.50","51.99K","2.02%"
"01/29/2024","593.50","601.25","601.75","587.50","41.48K","-1.12%"
"01/26/2024","600.25","612.00","614.00","592.25","69.59K","-1.96%"
"01/25/2024","612.25","611.50","617.25","606.50","54.71K","0.25%"
"01/24/2024","610.75","598.00","612.25","596.50","56.70K","2.39%"
"01/23/2024","596.50","596.00","606.75","593.75","42.18K","0.00%"
"01/22/2024","596.50","593.50","600.25","587.00","36.37K","0.55%"
"01/19/2024","593.25","586.25","598.00","584.75","48.39K","1.32%"
"01/18/2024","585.50","583.50","587.00","573.25","50.95K","0.52%"
"01/17/2024","582.50","581.50","595.75","577.75","69.55K","0.09%"
"01/16/2024","582.00","596.00","602.25","576.75","61.37K","-2.35%"
"01/12/2024","596.00","604.00","611.75","587.25","82.71K","-1.28%"
"01/11/2024","603.75","610.00","614.75","602.00","38.91K","-1.15%"
"01/10/2024","610.75","610.25","612.00","603.75","40.39K","0.12%"
"01/09/2024","610.00","596.00","613.75","594.00","57.13K","2.31%"
"01/08/2024","596.25","617.00","617.25","593.00","70.38K","-3.21%"
"01/05/2024","616.00","613.00","621.50","611.50","43.10K","0.41%"
"01/04/2024","613.50","601.50","614.50","591.25","63.69K","2.21%"
"01/03/2024","600.25","608.00","609.75","598.25","64.00K","-1.07%"
"01/02/2024","606.75","628.75","628.75","604.75","61.47K","-3.38%"
"12/29/2023","628.00","631.00","633.50","621.50","34.75K","-0.55%"
"12/28/2023","631.50","624.25","636.25","621.75","32.25K","1.36%"
"12/27/2023","623.00","636.00","637.50","619.25","38.06K","-2.08%"
"12/26/2023","636.25","615.00","639.75","611.50","40.67K","3.25%"
"12/22/2023","616.25","612.50","618.25","610.75","26.13K","0.61%"
"12/21/2023","612.50","611.50","617.25","610.25","33.65K","0.41%"
"12/20/2023","610.00","622.50","625.25","609.00","39.37K","-2.05%"
"12/19/2023","622.75","618.25","624.25","611.25","42.92K","0.93%"
"12/18/2023","617.00","629.75","632.00","614.75","43.59K","-1.95%"
"12/15/2023","629.25","616.00","630.00","610.75","52.71K","5.93%"
"12/14/2023","594.00","608.00","619.50","606.50","0.15K","1.50%"
"12/13/2023","585.25","624.25","626.50","602.50","0.21K","-3.58%"
"12/12/2023","607.00","609.75","628.75","608.25","0.15K","2.66%"
"12/11/2023","591.25","632.00","633.25","607.25","0.20K","-3.86%"
"12/08/2023","615.00","618.75","619.00","618.00","0.02K","-1.76%"
"12/07/2023","626.00","622.75","622.75","622.75","0.09K","1.66%"
"12/06/2023","615.75","625.75","634.00","621.75","0.05K","-0.81%"
"12/05/2023","620.75","601.00","619.25","597.75","0.58K","4.20%"
"12/04/2023","595.75","583.00","583.00","583.00","0.37K","3.25%"
"12/01/2023","577.00","569.25","577.50","569.25","0.67K","1.18%"
"11/30/2023","570.25","557.50","570.25","555.50","1.56K","2.56%"
"11/29/2023","556.00","544.50","559.00","542.75","19.77K","2.25%"
"11/28/2023","543.75","534.00","545.50","528.00","31.63K","1.78%"
"11/27/2023","534.25","550.00","552.75","527.50","41.48K","-2.64%"
"11/24/2023","548.75","555.00","555.75","546.50","26.20K","-1.26%"
"11/22/2023","555.75","556.00","563.50","554.50","29.11K","0.14%"
"11/21/2023","555.00","544.00","557.00","541.75","43.24K","2.12%"
"11/20/2023","543.50","550.75","554.00","541.00","42.77K","-1.32%"
"11/17/2023","550.75","555.75","557.75","547.00","51.40K","-0.50%"
"11/16/2023","553.50","562.25","562.50","547.00","57.40K","-1.25%"
"11/15/2023","560.50","572.75","579.25","557.00","83.31K","-2.01%"
"11/14/2023","572.00","581.00","585.00","570.25","65.17K","-1.21%"
"11/13/2023","579.00","575.00","582.00","567.25","80.61K","0.65%"
"11/10/2023","575.25","581.75","583.00","570.75","68.74K","-0.95%"
"11/09/2023","580.75","590.00","592.50","573.00","85.08K","-1.94%"
"11/08/2023","592.25","571.50","598.75","570.25","144.37K","3.86%"
"11/07/2023","570.25","574.00","582.25","564.50","106.30K","-0.96%"
"11/06/2023","575.75","573.00","577.75","566.50","68.70K","0.57%"
"11/03/2023","572.50","565.75","574.50","563.75","41.97K","1.24%"
"11/02/2023","565.50","562.25","569.50","557.25","53.49K","0.67%"
"11/01/2023","561.75","557.50","564.75","554.75","58.78K","0.99%"
"10/31/2023","556.25","568.25","568.50","554.50","72.02K","-1.72%"
"10/30/2023","566.00","576.00","577.00","565.25","60.51K","-1.65%"
"10/27/2023","575.50","580.25","582.50","571.00","48.61K","-0.69%"
"10/26/2023","579.50","569.25","580.50","563.25","72.44K","1.93%"
"10/25/2023","568.50","580.00","586.25","567.00","57.95K","-2.07%"
"10/24/2023","580.50","587.75","588.00","572.75","47.63K","-1.15%"
"10/23/2023","587.25","586.50","595.25","582.00","48.39K","0.21%"
"10/20/2023","586.00","594.00","604.50","583.25","81.52K","-1.35%"
"10/19/2023","594.00","579.75","594.50","576.50","65.38K","2.37%"
"10/18/2023","580.25","572.50","584.00","571.25","52.74K","1.71%"
"10/17/2023","570.50","577.00","582.25","568.50","53.41K","-1.17%"
"10/16/2023","577.25","580.00","588.50","575.25","56.77K","-0.43%"
"10/13/2023","579.75","572.00","586.25","569.50","87.48K","1.44%"
"10/12/2023","571.50","557.25","574.50","547.25","83.01K","2.79%"
"10/11/2023","556.00","559.00","560.75","551.00","43.90K","-0.45%"
"10/10/2023","558.50","573.75","574.75","555.50","48.42K","-2.49%"
"10/09/2023","572.75","573.25","581.50","570.00","46.09K","0.79%"
"10/06/2023","568.25","576.00","580.25","566.50","50.14K","-1.73%"
"10/05/2023","578.25","559.75","580.25","559.00","69.81K","3.26%"
"10/04/2023","560.00","567.50","569.75","551.75","66.48K","-1.50%"
"10/03/2023","568.50","568.25","575.00","562.75","75.41K","0.66%"
"10/02/2023","564.75","545.00","567.00","541.25","96.36K","4.29%"
"09/29/2023","541.50","579.50","585.50","540.00","123.78K","-6.44%"
"09/28/2023","578.75","580.50","583.50","575.25","43.97K","-0.13%"
"09/27/2023","579.50","589.25","594.50","578.50","55.81K","-1.61%"
"09/26/2023","589.00","589.00","596.75","583.25","48.88K","0.00%"
"09/25/2023","589.00","577.00","590.00","573.75","44.70K","1.64%"
"09/22/2023","579.50","576.50","582.50","572.75","45.56K","0.65%"
"09/21/2023","575.75","589.00","590.25","575.00","50.33K","-2.21%"
"09/20/2023","588.75","585.25","596.25","581.50","63.64K","0.81%"
"09/19/2023","584.00","588.00","592.75","581.00","58.59K","-1.23%"
"09/18/2023","591.25","604.00","604.25","587.00","64.92K","-2.15%"
"09/15/2023","604.25","594.25","607.50","591.75","65.39K","6.48%"
"09/14/2023","567.50","595.50","597.75","583.50","0.10K","-0.26%"
"09/13/2023","569.00","562.50","565.50","562.50","0.04K","1.56%"
"09/12/2023","560.25","557.25","557.25","548.00","0.17K","0.76%"
"09/11/2023","556.00","561.50","561.50","558.00","0.19K","-1.98%"
"09/08/2023","567.25","600.00","602.75","590.50","0.05K","-0.74%"
"09/07/2023","571.50","578.25","585.00","578.25","0.15K","-1.64%"
"09/06/2023","581.00","577.50","587.00","576.50","0.31K","1.48%"
"09/05/2023","572.50","569.25","575.00","567.00","0.10K","0.88%"
"09/01/2023","567.50","574.00","585.00","571.00","0.73K","-0.96%"
"08/31/2023","573.00","574.00","582.75","566.00","1.70K","-0.65%"
"08/30/2023","576.75","572.75","579.50","564.50","12.82K","1.23%"
"08/29/2023","569.75","588.00","589.00","568.75","27.77K","-3.10%"
"08/28/2023","588.00","593.50","599.25","584.00","21.64K","-0.88%"
"08/25/2023","593.25","604.50","609.75","587.50","29.00K","-1.78%"
"08/24/2023","604.00","614.75","615.00","598.25","21.79K","-1.39%"
"08/23/2023","612.50","604.25","617.00","598.25","22.59K","1.79%"
"08/22/2023","601.75","599.00","610.75","594.50","26.01K","0.42%"
"08/21/2023","599.25","618.00","620.75","595.75","24.48K","-2.28%"
"08/18/2023","613.25","589.00","615.75","588.50","32.90K","4.03%"
"08/17/2023","589.50","599.75","601.25","586.25","31.44K","-1.38%"
"08/16/2023","597.75","598.75","607.50","591.50","41.34K","-0.13%"
"08/15/2023","598.50","618.50","619.00","595.75","52.40K","-2.84%"
"08/14/2023","616.00","632.75","635.00","605.25","56.04K","-1.72%"
"08/11/2023","626.75","638.00","639.75","624.25","72.25K","-1.72%"
"08/10/2023","637.75","637.25","644.00","635.00","67.43K","0.43%"
"08/09/2023","635.00","655.50","658.25","633.50","70.50K","-3.24%"
"08/08/2023","656.25","657.50","662.25","643.00","81.63K","-0.19%"
"08/07/2023","657.50","646.00","663.75","636.00","104.53K","3.87%"
"08/04/2023","633.00","627.75","653.75","627.25","70.99K","0.96%"
"08/03/2023","627.00","639.25","648.25","626.25","65.70K","-2.03%"
"08/02/2023","640.00","654.50","684.00","636.00","90.38K","-1.88%"
"08/01/2023","652.25","670.00","675.00","643.25","69.42K","-2.03%"
"07/31/2023","665.75","702.50","703.00","660.25","104.58K","-5.47%"
"07/28/2023","704.25","714.75","720.25","689.00","74.61K","-1.19%"
"07/27/2023","712.75","723.25","740.00","711.75","75.10K","-1.01%"
"07/26/2023","720.00","757.00","757.50","709.00","105.76K","-5.29%"
"07/25/2023","760.25","754.25","777.25","736.50","107.92K","0.36%"
"07/24/2023","757.50","702.00","757.50","698.75","96.76K","8.60%"
"07/21/2023","697.50","724.75","733.25","693.50","95.07K","-4.06%"
"07/20/2023","727.00","725.00","750.75","711.25","136.38K","-0.10%"
"07/19/2023","727.75","669.00","730.75","664.00","148.75K","8.50%"
"07/18/2023","670.75","649.25","675.00","642.25","54.95K","2.60%"
"07/17/2023","653.75","666.00","689.25","651.00","73.58K","1.91%"
"07/14/2023","641.50","639.50","663.25","637.75","0.05K","2.23%"
"07/13/2023","627.50","614.25","625.00","614.25","0.02K","1.01%"
"07/12/2023","621.25","645.00","645.00","625.00","0.01K","-4.35%"
"07/11/2023","649.50","645.00","650.00","642.75","0.12K","2.08%"
"07/10/2023","636.25","641.75","645.75","637.50","0.02K","-0.51%"
"07/07/2023","639.50","642.75","646.75","642.75","0.06K","-1.16%"
"07/06/2023","647.00","654.50","654.75","640.75","0.19K","-2.27%"
"07/05/2023","662.00","640.00","658.00","635.00","0.29K","5.33%"
"07/03/2023","628.50","630.00","642.25","628.25","0.69K","-1.22%"
"06/30/2023","636.25","654.00","663.75","634.25","1.37K","-2.57%"
"06/29/2023","653.00","655.50","663.75","650.75","13.94K","-0.42%"
"06/28/2023","655.75","684.75","692.50","653.25","19.74K","-4.27%"
"06/27/2023","685.00","724.25","725.75","681.50","21.84K","-5.42%"
"06/26/2023","724.25","734.25","756.75","719.00","37.36K","-1.23%"
"06/23/2023","733.25","737.00","737.75","718.75","52.47K","-0.78%"
"06/22/2023","739.00","730.25","747.00","725.50","49.75K","0.61%"
"06/21/2023","734.50","700.50","735.50","699.25","59.23K","5.57%"
"06/20/2023","695.75","687.00","700.00","676.25","76.04K","1.13%"
"06/16/2023","688.00","659.75","697.00","656.00","99.94K","4.01%"
"06/15/2023","661.50","629.00","665.25","628.25","72.09K","4.96%"
"06/14/2023","630.25","638.00","639.00","625.00","70.76K","-0.94%"
"06/13/2023","636.25","634.50","649.25","626.75","106.16K","0.39%"
"06/12/2023","633.75","629.75","638.75","622.25","91.97K","0.56%"
"06/09/2023","630.25","624.50","632.25","618.50","113.04K","0.64%"
"06/08/2023","626.25","616.00","629.00","611.25","98.91K","1.54%"
"06/07/2023","616.75","626.50","635.50","613.25","89.27K","-1.75%"
"06/06/2023","627.75","624.25","648.00","621.25","113.88K","0.60%"
"06/05/2023","624.00","621.50","631.50","615.50","69.49K","0.81%"
"06/02/2023","619.00","610.25","622.50","602.25","69.36K","1.35%"
"06/01/2023","610.75","594.25","617.50","593.00","80.03K","2.78%"
"05/31/2023","594.25","591.50","595.00","573.25","73.77K","0.55%"
"05/30/2023","591.00","616.75","616.75","588.75","74.48K","-4.06%"
"05/26/2023","616.00","606.00","618.50","602.50","48.35K","1.94%"
"05/25/2023","604.25","607.00","616.50","599.00","53.31K","-0.33%"
"05/24/2023","606.25","621.00","624.50","602.25","61.47K","-2.57%"
"05/23/2023","622.25","607.50","624.75","594.25","57.43K","2.64%"
"05/22/2023","606.25","607.75","613.75","596.25","60.94K","0.21%"
"05/19/2023","605.00","611.00","620.75","602.00","62.74K","-1.10%"
"05/18/2023","611.75","626.25","626.50","605.50","59.51K","-2.20%"
"05/17/2023","625.50","646.75","654.25","616.00","98.46K","-3.40%"
"05/16/2023","647.50","661.75","664.25","640.00","62.56K","-2.01%"
"05/15/2023","660.75","635.00","663.75","632.50","67.50K","5.80%"
"05/12/2023","624.50","628.00","654.00","626.00","0.07K","1.67%"
"05/11/2023","614.25","617.50","617.50","617.50","0.02K","-2.23%"
"05/10/2023","628.25","643.75","647.75","629.75","0.04K","-0.36%"
"05/09/2023","630.50","628.00","628.00","628.00","0.01K","-1.64%"
"05/08/2023","641.00","647.50","647.50","641.00","0.02K","-0.93%"
"05/05/2023","647.00","646.00","663.50","643.75","0.08K","2.45%"
"05/04/2023","631.50","624.00","625.25","624.00","0.19K","0.84%"
"05/03/2023","626.25","596.00","620.75","596.00","0.35K","5.16%"
"05/02/2023","595.50","612.00","612.75","596.50","0.41K","-1.37%"
"05/01/2023","603.75","620.00","620.00","599.50","1.11K","-2.58%"
"04/28/2023","619.75","611.75","623.00","610.25","1.02K","0.81%"
"04/27/2023","614.75","628.75","630.75","610.50","18.40K","-1.99%"
"04/26/2023","627.25","639.75","643.00","626.50","18.04K","-1.80%"
"04/25/2023","638.75","643.50","646.75","628.25","26.65K","-0.74%"
"04/24/2023","643.50","669.25","669.50","643.25","25.97K","-2.76%"
"04/21/2023","661.75","667.75","673.25","658.00","34.37K","-0.90%"
"04/20/2023","667.75","683.00","684.75","666.50","36.94K","-2.05%"
"04/19/2023","681.75","699.00","699.00","680.75","31.37K","-2.33%"
"04/18/2023","698.00","693.50","707.00","689.25","44.59K","0.22%"
"04/17/2023","696.50","686.25","697.00","674.50","71.09K","2.05%"
"04/14/2023","682.50","668.75","685.25","661.25","81.45K","2.32%"
"04/13/2023","667.00","680.75","680.75","664.50","91.66K","-1.84%"
"04/12/2023","679.50","673.00","683.75","673.00","111.54K","0.82%"
"04/11/2023","674.00","680.25","686.00","666.25","114.95K","-0.66%"
"04/10/2023","678.50","684.50","687.50","668.25","67.55K","0.44%"
"04/07/2023","675.50","675.50","675.50","675.50","","0.00%"
"04/06/2023","675.50","682.25","685.00","671.25","55.62K","-0.95%"
"04/05/2023","682.00","693.00","693.25","675.00","56.29K","-1.37%"
"04/04/2023","691.50","697.00","701.50","688.00","44.90K","-0.29%"
"04/03/2023","693.50","697.00","710.00","691.50","51.07K","0.18%"
"03/31/2023","692.25","692.50","701.25","681.00","58.01K","0.00%"
"03/30/2023","692.25","705.25","710.00","690.25","45.51K","-1.77%"
"03/29/2023","704.75","698.25","724.00","696.50","77.19K","0.71%"
"03/28/2023","699.75","698.50","704.75","691.50","51.08K","0.25%"
"03/27/2023","698.00","691.00","706.50","680.25","58.96K","1.38%"
"03/24/2023","688.50","660.25","700.50","656.25","114.50K","4.00%"
"03/23/2023","662.00","663.00","675.50","657.25","56.07K","-0.23%"
"03/22/2023","663.50","682.50","684.00","654.00","89.22K","-2.89%"
"03/21/2023","683.25","700.00","705.50","680.25","68.06K","-2.50%"
"03/20/2023","700.75","708.50","708.50","695.25","61.28K","-1.37%"
"03/17/2023","710.50","697.25","712.50","697.25","58.01K","1.65%"
"03/16/2023","699.00","704.00","704.00","691.50","43.89K","-0.53%"
"03/15/2023","702.75","697.25","706.00","692.75","50.73K","2.37%"
"03/14/2023","686.50","683.00","699.75","677.50","0.04K","2.12%"
"03/13/2023","672.25","660.50","660.75","660.50","0.03K","0.82%"
"03/10/2023","666.75","662.25","662.25","662.25","0.04K","2.03%"
"03/09/2023","653.50","689.00","691.50","664.25","0.04K","-3.11%"
"03/08/2023","674.50","698.00","699.50","684.25","0.03K","-1.50%"
"03/07/2023","684.75","696.50","703.50","689.50","0.06K","0.33%"
"03/06/2023","682.50","690.75","692.25","684.75","0.02K","-1.90%"
"03/03/2023","695.75","698.75","698.75","696.75","0.13K","-0.78%"
"03/02/2023","701.25","702.50","706.50","702.50","0.17K","0.61%"
"03/01/2023","697.00","691.25","698.75","691.25","0.21K","0.80%"
"02/28/2023","691.50","694.00","699.50","687.00","1.97K","-0.65%"
"02/27/2023","696.00","708.25","710.00","691.25","24.59K","-1.73%"
"02/24/2023","708.25","740.50","741.00","703.00","29.66K","-4.06%"
"02/23/2023","738.25","735.50","745.00","734.25","29.84K","0.24%"
"02/22/2023","736.50","751.75","754.00","733.00","38.93K","-1.87%"
"02/21/2023","750.50","765.75","773.25","749.50","49.78K","-1.86%"
"02/20/2023","764.75","764.75","764.75","764.75","","0.00%"
"02/19/2023","764.75","764.75","764.75","764.75","","-0.10%"
"02/17/2023","765.50","765.00","771.50","759.50","32.06K","0.07%"
"02/16/2023","765.00","767.50","771.50","762.25","34.05K","-0.55%"
"02/15/2023","769.25","786.00","787.25","766.75","55.48K","-2.13%"
"02/14/2023","786.00","790.00","797.50","783.50","64.64K","-0.76%"
"02/13/2023","792.00","789.00","796.00","776.00","88.27K","0.76%"
"02/10/2023","786.00","755.00","790.00","755.00","109.95K","3.80%"
"02/09/2023","757.25","764.75","770.50","754.75","75.20K","-0.98%"
"02/08/2023","764.75","750.00","766.00","747.75","90.20K","2.00%"
"02/07/2023","749.75","750.00","757.00","744.25","70.66K","-0.07%"
"02/06/2023","750.25","758.00","766.50","745.50","56.43K","-0.86%"
"02/03/2023","756.75","759.75","776.50","750.75","72.37K","-0.56%"
"02/02/2023","761.00","757.50","770.75","750.50","59.11K","0.16%"
"02/01/2023","759.75","760.75","762.50","744.50","60.03K","-0.20%"
"01/31/2023","761.25","752.50","766.75","742.00","59.64K","1.16%"
"01/30/2023","752.50","753.00","762.50","743.50","43.81K","0.33%"
"01/27/2023","750.00","752.25","753.25","744.25","41.13K","-0.33%"
"01/26/2023","752.50","741.00","758.00","738.00","47.21K","1.52%"
"01/25/2023","741.25","735.00","746.50","734.75","41.25K","0.92%"
"01/24/2023","734.50","720.50","739.00","719.75","44.24K","2.01%"
"01/23/2023","720.00","738.00","740.50","712.50","64.00K","-2.90%"
"01/20/2023","741.50","735.00","743.00","727.75","35.44K","0.95%"
"01/19/2023","734.50","741.75","748.75","733.50","39.22K","-1.08%"
"01/18/2023","742.50","749.00","760.25","740.25","45.15K","-1.23%"
"01/17/2023","751.75","742.50","755.75","728.75","48.65K","1.08%"
"01/13/2023","743.75","743.50","748.50","737.25","34.23K","0.13%"
"01/12/2023","742.75","739.00","747.25","723.00","64.69K","0.37%"
"01/11/2023","740.00","730.25","742.25","724.50","37.16K","1.23%"
"01/10/2023","731.00","741.25","742.50","720.50","59.34K","-1.42%"
"01/09/2023","741.50","748.00","758.00","740.25","45.49K","-0.27%"
"01/06/2023","743.50","748.50","756.75","742.50","28.67K","-0.44%"
"01/05/2023","746.75","746.00","752.00","736.00","36.79K","0.17%"
"01/04/2023","745.50","780.50","780.50","744.25","51.98K","-3.87%"
"01/03/2023","775.50","786.00","794.50","769.75","50.14K","-2.08%"
"12/30/2022","792.00","775.50","799.00","771.50","34.78K","2.33%"
"12/29/2022","774.00","785.00","786.50","765.50","35.94K","-1.46%"
"12/28/2022","785.50","774.50","787.50","770.75","33.18K","1.42%"
"12/27/2022","774.50","781.25","784.50","769.00","28.36K","-0.19%"
"12/23/2022","776.00","762.00","778.00","758.00","25.95K","1.80%"
"12/22/2022","762.25","766.75","777.00","758.00","34.65K","-0.72%"
"12/21/2022","767.75","750.00","774.50","748.75","52.90K","2.30%"
"12/20/2022","750.50","747.25","761.50","744.75","38.34K","0.27%"
"12/19/2022","748.50","755.00","759.75","738.75","39.78K","-0.66%"
"12/16/2022","753.50","758.25","764.25","750.75","32.61K","-0.50%"
"12/15/2022","757.25","749.75","767.00","745.00","51.21K","3.98%"
"12/14/2022","728.25","750.00","751.75","737.75","0.07K","-0.07%"
"12/13/2022","728.75","741.00","742.50","741.00","0.10K","-0.58%"
"12/12/2022","733.00","741.75","760.00","738.25","0.26K","2.84%"
"12/09/2022","712.75","749.75","752.50","730.75","0.05K","-1.59%"
"12/08/2022","724.25","721.00","726.75","721.00","0.23K","-0.38%"
"12/07/2022","727.00","727.25","728.75","727.25","0.41K","3.05%"
"12/06/2022","705.50","715.75","715.75","702.50","0.24K","-1.40%"
"12/05/2022","715.50","730.50","730.50","722.25","0.13K","-2.95%"
"12/02/2022","737.25","750.00","750.00","738.50","0.52K","-2.83%"
"12/01/2022","758.75","767.50","767.50","757.25","0.84K","-1.65%"
"11/30/2022","771.50","760.00","772.75","757.25","2.25K","1.81%"
"11/29/2022","757.75","755.50","769.00","753.75","16.74K","0.13%"
"11/28/2022","756.75","771.25","774.25","750.25","41.78K","-2.42%"
"11/25/2022","775.50","790.75","799.75","771.00","22.50K","-2.13%"
"11/24/2022","792.38","793.25","793.25","791.62","","-0.14%"
"11/23/2022","793.50","791.75","797.50","781.25","21.45K","0.25%"
"11/22/2022","791.50","799.00","806.75","790.00","22.21K","-0.97%"
"11/21/2022","799.25","805.25","808.75","786.00","32.91K","-0.50%"
"11/18/2022","803.25","806.75","816.50","800.25","30.56K","-0.43%"
"11/17/2022","806.75","818.25","818.25","793.75","40.77K","-1.31%"
"11/16/2022","817.50","829.50","829.75","801.50","48.02K","-1.30%"
"11/15/2022","828.25","818.50","843.00","799.25","73.69K","1.19%"
"11/14/2022","818.50","813.00","828.75","804.75","45.11K","0.58%"
"11/11/2022","813.75","804.25","819.50","799.50","75.49K","1.28%"
"11/10/2022","803.50","806.75","815.75","795.50","77.22K","-0.37%"
"11/09/2022","806.50","829.25","834.00","805.25","95.23K","-2.57%"
"11/08/2022","827.75","847.75","855.00","824.75","72.92K","-2.13%"
"11/07/2022","845.75","851.00","863.75","834.00","76.86K","-0.24%"
"11/04/2022","847.75","842.00","855.50","834.00","43.97K","0.86%"
"11/03/2022","840.50","844.75","849.00","827.75","48.03K","-0.65%"
"11/02/2022","846.00","898.50","902.00","837.75","96.13K","-6.26%"
"11/01/2022","902.50","878.50","904.00","867.75","74.35K","2.30%"
"10/31/2022","882.25","884.50","893.25","853.75","98.98K","6.39%"
"10/28/2022","829.25","839.75","840.25","822.50","33.95K","-1.10%"
"10/27/2022","838.50","843.50","858.00","833.50","36.09K","-0.24%"
"10/26/2022","840.50","836.25","846.50","824.00","39.25K","0.69%"
"10/25/2022","834.75","840.00","844.75","826.75","40.78K","-0.48%"
"10/24/2022","838.75","853.75","856.50","833.50","38.01K","-1.41%"
"10/21/2022","850.75","850.25","863.00","833.00","41.91K","0.18%"
"10/20/2022","849.25","844.50","855.75","836.75","34.08K","0.95%"
"10/19/2022","841.25","847.00","862.75","835.50","39.81K","-0.97%"
"10/18/2022","849.50","862.00","866.00","832.75","46.28K","-1.34%"
"10/17/2022","861.00","860.00","877.75","855.25","42.65K","0.15%"
"10/14/2022","859.75","894.25","898.75","857.25","45.07K","-3.64%"
"10/13/2022","892.25","883.75","906.25","863.00","63.57K","1.13%"
"10/12/2022","882.25","902.00","903.75","876.25","44.74K","-2.08%"
"10/11/2022","901.00","934.00","936.75","898.00","65.15K","-3.94%"
"10/10/2022","938.00","895.25","949.75","891.50","77.24K","6.56%"
"10/07/2022","880.25","883.25","896.75","872.50","38.14K","0.14%"
"10/06/2022","879.00","905.75","907.75","873.25","46.42K","-2.55%"
"10/05/2022","902.00","903.25","919.75","894.25","39.96K","-0.11%"
"10/04/2022","903.00","916.25","927.00","897.50","50.52K","-0.99%"
"10/03/2022","912.00","930.00","938.75","908.50","52.40K","-1.03%"
"09/30/2022","921.50","899.75","945.75","892.75","78.14K","2.82%"
"09/29/2022","896.25","902.50","914.50","887.75","41.36K","-0.77%"
"09/28/2022","903.25","874.25","905.00","862.00","51.30K","3.64%"
"09/27/2022","871.50","857.50","894.50","857.00","48.80K","1.57%"
"09/26/2022","858.00","877.00","890.75","854.25","48.79K","-2.56%"
"09/23/2022","880.50","908.75","913.00","876.00","54.24K","-3.32%"
"09/22/2022","910.75","896.50","922.50","891.00","59.59K","0.77%"
"09/21/2022","903.75","886.50","919.50","873.00","91.30K","1.12%"
"09/20/2022","893.75","827.75","896.75","825.50","72.77K","7.62%"
"09/19/2022","830.50","857.25","861.25","819.25","46.38K","-3.40%"
"09/16/2022","859.75","846.75","866.50","830.75","47.24K","1.75%"
"09/15/2022","845.00","874.00","884.75","843.25","52.97K","-1.02%"
"09/14/2022","853.75","862.50","874.75","849.25","0.03K","1.31%"
"09/13/2022","842.75","850.00","850.00","839.00","0.03K","0.18%"
"09/12/2022","841.25","852.50","852.50","837.00","0.05K","-1.41%"
"09/09/2022","853.25","810.00","849.75","810.00","0.04K","5.27%"
"09/08/2022","810.50","815.00","816.50","805.50","0.31K","-1.94%"
"09/07/2022","826.50","802.25","855.00","802.25","0.39K","3.31%"
"09/06/2022","800.00","795.50","800.75","794.25","0.39K","-1.51%"
"09/05/2022","812.25","812.25","812.25","812.25","","0.53%"
"09/04/2022","808.00","808.00","808.00","808.00","","1.89%"
"09/02/2022","793.00","793.75","795.25","790.00","0.44K","2.26%"
"09/01/2022","775.50","802.75","806.00","773.00","1.05K","-4.14%"
"08/31/2022","809.00","794.75","812.25","788.75","1.71K","1.35%"
"08/30/2022","798.25","818.50","824.00","794.00","12.22K","-2.65%"
"08/29/2022","820.00","785.75","827.00","774.75","23.87K","4.49%"
"08/26/2022","784.75","764.50","792.25","764.00","28.06K","1.95%"
"08/25/2022","769.75","794.75","803.50","766.50","18.25K","-3.18%"
"08/24/2022","795.00","782.25","799.75","775.00","23.60K","1.56%"
"08/23/2022","782.75","770.00","802.50","767.25","26.88K","1.59%"
"08/22/2022","770.50","754.00","774.00","744.50","22.52K","2.29%"
"08/19/2022","753.25","733.00","756.75","727.25","18.90K","2.97%"
"08/18/2022","731.50","764.75","766.50","725.75","38.27K","-4.16%"
"08/17/2022","763.25","785.25","797.00","759.50","29.95K","-2.89%"
"08/16/2022","786.00","799.00","810.50","782.50","25.48K","-1.84%"
